gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
fist,0.206579,0.754481,0.0,0.311433,0.733862,-0.019355,0.402269,0.655693,-0.030945,0.468011,0.595418,-0.046249,0.533005,0.575924,-0.062365,0.415566,0.434577,-0.007302,0.46673,0.305257,-0.033058,0.492952,0.223502,-0.057263,0.512149,0.153137,-0.075396,0.364566,0.389149,-0.021741,0.411764,0.229989,-0.041957,0.4405,0.135534,-0.062358,0.461555,0.060062,-0.077562,0.307619,0.37797,-0.040924,0.33605,0.222004,-0.061248,0.355653,0.1273,-0.078463,0.373041,0.050567,-0.091055,0.24198,0.397252,-0.063298,0.240911,0.269099,-0.083651,0.24128,0.183829,-0.092631,0.244136,0.106804,-0.09813
fist,0.209152,0.756711,0.0,0.312146,0.73103,-0.02014,0.402287,0.649735,-0.031255,0.468858,0.591569,-0.046404,0.534648,0.572578,-0.06217,0.413669,0.431465,-0.002786,0.465331,0.303638,-0.027606,0.490552,0.222642,-0.052272,0.509354,0.156017,-0.070778,0.36303,0.386771,-0.017071,0.411076,0.230617,-0.036946,0.439306,0.1346,-0.058794,0.459188,0.059844,-0.075296,0.305435,0.375371,-0.036794,0.334675,0.221123,-0.057195,0.35411,0.12455,-0.077229,0.371043,0.048006,-0.092244,0.238887,0.393637,-0.059638,0.235968,0.268109,-0.081654,0.235394,0.182329,-0.093688,0.236707,0.105314,-0.101452
fist,0.209593,0.756671,0.0,0.312797,0.731145,-0.020025,0.404514,0.648706,-0.03061,0.472024,0.591308,-0.045067,0.537544,0.574502,-0.060327,0.41478,0.431649,-0.003406,0.465411,0.304161,-0.027629,0.489753,0.223037,-0.051818,0.507337,0.156031,-0.070113,0.364092,0.387132,-0.017648,0.412611,0.231397,-0.037362,0.440121,0.134327,-0.0591,0.458913,0.058215,-0.075377,0.306213,0.37572,-0.037171,0.337413,0.220418,-0.05749,0.35765,0.124613,-0.077491,0.374887,0.048749,-0.092328,0.238923,0.393605,-0.059749,0.236832,0.267987,-0.081773,0.236484,0.182567,-0.093624,0.238125,0.106096,-0.10112
fist,0.210436,0.760597,0.0,0.320679,0.74683,-0.013803,0.415707,0.666932,-0.019022,0.48283,0.609658,-0.028846,0.547817,0.593873,-0.039437,0.431605,0.454766,0.005696,0.490658,0.332194,-0.014574,0.522466,0.256891,-0.035939,0.546268,0.190238,-0.052356,0.383004,0.410407,-0.0087,0.440468,0.261858,-0.024407,0.475078,0.174709,-0.043732,0.499447,0.102694,-0.058443,0.327534,0.39513,-0.027873,0.366826,0.249051,-0.044542,0.394491,0.158056,-0.061778,0.417159,0.08191,-0.074694,0.262244,0.405166,-0.049783,0.27347,0.280165,-0.067446,0.282704,0.19584,-0.076083,0.29317,0.118718,-0.081735
fist,0.213995,0.757892,0.0,0.320656,0.742543,-0.019308,0.417382,0.66927,-0.027784,0.483551,0.611588,-0.039625,0.548191,0.59043,-0.051734,0.433353,0.455681,0.0003,0.493185,0.335609,-0.020712,0.523866,0.259027,-0.042599,0.547162,0.193598,-0.059246,0.383896,0.409261,-0.01212,0.44178,0.265086,-0.028949,0.477303,0.176416,-0.049177,0.503199,0.104191,-0.064726,0.327756,0.393697,-0.029706,0.370037,0.248257,-0.047503,0.399485,0.158971,-0.065647,0.423721,0.086011,-0.079348,0.262804,0.4037,-0.050343,0.27397,0.279189,-0.070182,0.283903,0.194485,-0.080858,0.294408,0.116737,-0.087689
fist,0.2158,0.756052,0.0,0.321848,0.742177,-0.018793,0.418105,0.66894,-0.026675,0.483993,0.611044,-0.037823,0.548197,0.590856,-0.049233,0.433129,0.455361,0.000845,0.493304,0.336599,-0.01944,0.52415,0.260617,-0.040904,0.547523,0.195555,-0.05733,0.383889,0.408918,-0.011368,0.441779,0.265909,-0.027546,0.476862,0.177809,-0.047419,0.502287,0.106147,-0.06271,0.328116,0.393006,-0.028604,0.370278,0.248061,-0.045931,0.399217,0.159053,-0.063816,0.422854,0.086688,-0.077307,0.263472,0.402606,-0.048794,0.274059,0.278343,-0.068416,0.283344,0.193754,-0.078939,0.293352,0.116462,-0.085575
fist,0.202849,0.752148,0.0,0.311756,0.743714,-0.021785,0.408481,0.669738,-0.029921,0.478816,0.613367,-0.04104,0.54313,0.597581,-0.052805,0.426904,0.462949,-0.004008,0.491389,0.343184,-0.025051,0.525993,0.267921,-0.045859,0.552791,0.204378,-0.062233,0.380173,0.417133,-0.015431,0.444045,0.277859,-0.034104,0.484173,0.18997,-0.054962,0.5134,0.119872,-0.070858,0.324089,0.401325,-0.032181,0.372422,0.256907,-0.053363,0.404215,0.16501,-0.074829,0.429906,0.091641,-0.090556,0.258363,0.410486,-0.051832,0.268595,0.289383,-0.076386,0.276748,0.203577,-0.091039,0.284825,0.126239,-0.100489
fist,0.206966,0.751271,0.0,0.312668,0.740022,-0.02188,0.409961,0.670123,-0.030944,0.479863,0.616868,-0.042963,0.544437,0.597663,-0.055405,0.428785,0.461962,-0.006496,0.493643,0.343011,-0.028815,0.528858,0.267147,-0.050248,0.556396,0.203167,-0.06657,0.38122,0.41539,-0.018136,0.444614,0.27514,-0.036863,0.484213,0.186116,-0.057123,0.51238,0.115979,-0.072344,0.324622,0.399455,-0.034929,0.373728,0.255386,-0.055402,0.404764,0.16514,-0.075516,0.429947,0.093558,-0.090185,0.258529,0.409531,-0.054689,0.267632,0.289276,-0.078855,0.274738,0.204406,-0.092811,0.28214,0.127718,-0.101296
fist,0.207419,0.751354,0.0,0.312609,0.74122,-0.022491,0.409233,0.670798,-0.031682,0.47909,0.616027,-0.043676,0.543955,0.59719,-0.056138,0.429225,0.462121,-0.006459,0.493601,0.342506,-0.02871,0.528645,0.266555,-0.050151,0.556167,0.20278,-0.066566,0.381761,0.415748,-0.017902,0.444778,0.275037,-0.036646,0.484491,0.186147,-0.057134,0.513193,0.116324,-0.072631,0.325071,0.400064,-0.034609,0.373806,0.255659,-0.055369,0.404921,0.16435,-0.076041,0.430395,0.092014,-0.091169,0.258696,0.41021,-0.054314,0.2679,0.289301,-0.078821,0.275092,0.204042,-0.093176,0.282642,0.127192,-0.102057
fist,0.183881,0.754297,1e-06,0.290705,0.743911,-0.02592,0.381492,0.671727,-0.036688,0.450793,0.613267,-0.049283,0.517244,0.596066,-0.061782,0.401736,0.466312,-0.011227,0.468823,0.345204,-0.033569,0.505507,0.269036,-0.054769,0.532487,0.202463,-0.071522,0.353753,0.415863,-0.021927,0.420734,0.271377,-0.041538,0.462957,0.181966,-0.061041,0.493704,0.109702,-0.075669,0.296403,0.397485,-0.038261,0.342438,0.250698,-0.06179,0.375945,0.157997,-0.083815,0.403649,0.082453,-0.09939,0.22847,0.40608,-0.057707,0.231875,0.281006,-0.084608,0.234996,0.194762,-0.099755,0.239404,0.116875,-0.109249
fist,0.181028,0.750097,1e-06,0.286455,0.738194,-0.026912,0.382457,0.668136,-0.038901,0.454605,0.611753,-0.052535,0.52314,0.596583,-0.066318,0.399257,0.462178,-0.014512,0.466184,0.341143,-0.038154,0.502134,0.264465,-0.05958,0.53027,0.198994,-0.076022,0.349786,0.413194,-0.024219,0.416212,0.271655,-0.044718,0.458137,0.181193,-0.065342,0.489464,0.106754,-0.080766,0.291391,0.396477,-0.039196,0.339194,0.25015,-0.061526,0.370345,0.15746,-0.083381,0.397546,0.082089,-0.099182,0.224358,0.405704,-0.057388,0.229581,0.283327,-0.082654,0.234097,0.19755,-0.097836,0.240668,0.119656,-0.107418
fist,0.181656,0.748686,1e-06,0.286937,0.737964,-0.027425,0.38366,0.667936,-0.039267,0.456309,0.611294,-0.0525,0.524978,0.595787,-0.06585,0.399801,0.461237,-0.014671,0.466095,0.340272,-0.037918,0.501961,0.263459,-0.059256,0.5299,0.198266,-0.075633,0.350261,0.412954,-0.023827,0.415834,0.271999,-0.043906,0.457073,0.181191,-0.064562,0.487687,0.106945,-0.080016,0.291865,0.396415,-0.03824,0.340216,0.2507,-0.060323,0.371532,0.158872,-0.08217,0.398786,0.084793,-0.097921,0.224621,0.405351,-0.055884,0.230699,0.283662,-0.081293,0.235349,0.198132,-0.096621,0.242002,0.120559,-0.106174
fist,0.166262,0.766327,1e-06,0.272742,0.755607,-0.025133,0.368165,0.683259,-0.037216,0.441301,0.629384,-0.051507,0.507546,0.617732,-0.066698,0.384744,0.481072,-0.017547,0.452341,0.362041,-0.044136,0.489934,0.285665,-0.067913,0.518069,0.219756,-0.086093,0.335359,0.431717,-0.029575,0.40329,0.28942,-0.052896,0.447031,0.200193,-0.075277,0.479458,0.126333,-0.092056,0.276437,0.414737,-0.046578,0.324848,0.268123,-0.071777,0.358058,0.17295,-0.095146,0.385345,0.095403,-0.111959,0.2071,0.424752,-0.066421,0.211042,0.29967,-0.093879,0.215588,0.211971,-0.10955,0.221282,0.133647,-0.119592
fist,0.167929,0.762453,1e-06,0.273303,0.751656,-0.02732,0.370405,0.684985,-0.040616,0.442784,0.62884,-0.055278,0.51197,0.613289,-0.070561,0.384149,0.480411,-0.02089,0.451304,0.361645,-0.046539,0.488248,0.284193,-0.068476,0.517275,0.217552,-0.085364,0.333785,0.430923,-0.031447,0.401409,0.290313,-0.054379,0.44518,0.200459,-0.075694,0.478528,0.125913,-0.091717,0.274082,0.414645,-0.046937,0.322535,0.268035,-0.071985,0.354873,0.173733,-0.095253,0.383327,0.09762,-0.111964,0.205392,0.424729,-0.065357,0.208634,0.299832,-0.093618,0.212729,0.211592,-0.110738,0.219747,0.131851,-0.121638
fist,0.168835,0.76169,1e-06,0.273649,0.751655,-0.027043,0.370799,0.684428,-0.039982,0.442987,0.628975,-0.054342,0.510604,0.61411,-0.069389,0.384153,0.48067,-0.021032,0.45131,0.361494,-0.046743,0.488677,0.283628,-0.068756,0.517925,0.216763,-0.0857,0.333725,0.431116,-0.031795,0.401171,0.290566,-0.054847,0.444768,0.199878,-0.0765,0.477694,0.124656,-0.092712,0.274034,0.414705,-0.047389,0.322718,0.268211,-0.072427,0.354891,0.173778,-0.095873,0.382746,0.097918,-0.112649,0.205322,0.424841,-0.065882,0.20909,0.300476,-0.094161,0.21304,0.212515,-0.111221,0.219653,0.133463,-0.122009
fist,0.162086,0.769014,1e-06,0.267461,0.757278,-0.027597,0.364432,0.686975,-0.040734,0.437639,0.634518,-0.055349,0.504743,0.622233,-0.070813,0.377978,0.487355,-0.020838,0.44529,0.370067,-0.046743,0.482223,0.294407,-0.069345,0.510312,0.228439,-0.087115,0.327767,0.43872,-0.031632,0.394867,0.300254,-0.055084,0.437019,0.212283,-0.077509,0.46752,0.139369,-0.094606,0.267999,0.422667,-0.047474,0.315756,0.278362,-0.073158,0.347377,0.184099,-0.097838,0.373715,0.105797,-0.115921,0.19905,0.432073,-0.066206,0.202364,0.310759,-0.094987,0.206204,0.224121,-0.112806,0.212772,0.145489,-0.124619
fist,0.163242,0.766724,1e-06,0.26852,0.75394,-0.027487,0.36636,0.685386,-0.040669,0.438737,0.634426,-0.055222,0.506159,0.620351,-0.070518,0.377635,0.485667,-0.020903,0.444128,0.36858,-0.04644,0.480654,0.292488,-0.068601,0.508682,0.226503,-0.085801,0.327026,0.43741,-0.031222,0.393406,0.300226,-0.054012,0.436053,0.212108,-0.075671,0.467721,0.139211,-0.092153,0.267036,0.421302,-0.046577,0.314205,0.278322,-0.071262,0.345888,0.186197,-0.094814,0.373357,0.110564,-0.112087,0.19852,0.430578,-0.064912,0.202285,0.311176,-0.092924,0.205629,0.225951,-0.11012,0.211764,0.147894,-0.121359
fist,0.163928,0.765722,1e-06,0.268483,0.754215,-0.029614,0.365629,0.686778,-0.043732,0.438002,0.63617,-0.058718,0.505151,0.622446,-0.074279,0.377663,0.485207,-0.022888,0.444394,0.367871,-0.048697,0.48128,0.291681,-0.071104,0.509625,0.225796,-0.088469,0.327013,0.436622,-0.032186,0.393029,0.299632,-0.055169,0.435776,0.211392,-0.077036,0.467618,0.138705,-0.09368,0.266965,0.420258,-0.046651,0.314502,0.277145,-0.071657,0.346063,0.185031,-0.095589,0.373275,0.109558,-0.113032,0.198524,0.429438,-0.064246,0.202546,0.309794,-0.092719,0.205731,0.224421,-0.110305,0.211697,0.146357,-0.121723
fist,0.163235,0.769962,1e-06,0.265536,0.760208,-0.03058,0.360785,0.693602,-0.045391,0.434061,0.640249,-0.061043,0.502393,0.626164,-0.077304,0.374238,0.489155,-0.022997,0.439522,0.373574,-0.049536,0.475162,0.298443,-0.072486,0.502977,0.232907,-0.090405,0.323483,0.441351,-0.032289,0.389158,0.305304,-0.056237,0.431228,0.218108,-0.0785,0.462773,0.145753,-0.095363,0.263538,0.426771,-0.046945,0.310787,0.284098,-0.073152,0.342293,0.191399,-0.097165,0.369699,0.114658,-0.114452,0.19543,0.438667,-0.064816,0.199878,0.319241,-0.094006,0.204232,0.233858,-0.111726,0.211533,0.155722,-0.123225
fist,0.163082,0.768306,1e-06,0.266039,0.758759,-0.031815,0.361427,0.6926,-0.047502,0.434842,0.640328,-0.063563,0.50316,0.625974,-0.080129,0.37457,0.488168,-0.025874,0.4404,0.372035,-0.053014,0.477114,0.296822,-0.076114,0.50588,0.232116,-0.093931,0.323667,0.440357,-0.034378,0.388562,0.304418,-0.058746,0.430835,0.21652,-0.081088,0.462713,0.144324,-0.098003,0.263432,0.425524,-0.048202,0.311139,0.28257,-0.074707,0.342648,0.190273,-0.098836,0.370138,0.114975,-0.116149,0.195136,0.43741,-0.065279,0.199567,0.317962,-0.095117,0.203358,0.232122,-0.113338,0.210158,0.153662,-0.125012
point,0.060546,0.539164,1e-06,0.162327,0.577087,-0.035564,0.275373,0.546464,-0.048626,0.367181,0.520511,-0.061496,0.441547,0.545327,-0.073743,0.339375,0.332404,-0.011197,0.436237,0.254596,-0.033273,0.491795,0.198514,-0.056334,0.535796,0.152401,-0.073996,0.299087,0.252414,-0.014674,0.38641,0.135878,-0.030264,0.440107,0.06477,-0.0509,0.482748,0.009759,-0.066827,0.242138,0.203214,-0.024368,0.308027,0.081661,-0.039753,0.352134,0.005713,-0.060035,0.39197,-0.05266,-0.076055,0.168334,0.180011,-0.038729,0.189703,0.071918,-0.055858,0.208116,-0.001772,-0.067467,0.229204,-0.064425,-0.075145
point,0.059707,0.53973,1e-06,0.163201,0.57948,-0.033091,0.278103,0.54721,-0.044666,0.3697,0.523529,-0.056698,0.440355,0.546405,-0.068504,0.339292,0.330029,-0.009722,0.437192,0.252661,-0.032268,0.493268,0.195664,-0.056383,0.537494,0.147344,-0.075008,0.297948,0.250288,-0.014885,0.387408,0.135433,-0.031044,0.441833,0.063882,-0.052354,0.485049,0.007015,-0.069186,0.240154,0.201822,-0.026124,0.307876,0.079581,-0.04155,0.353769,0.002665,-0.061597,0.39484,-0.057476,-0.077902,0.165228,0.17903,-0.041924,0.189812,0.068019,-0.058926,0.210792,-0.007053,-0.06985,0.234228,-0.071052,-0.077502
point,0.052566,0.573013,1e-06,0.158116,0.61121,-0.028509,0.275235,0.57863,-0.037722,0.365149,0.553614,-0.048848,0.432934,0.578269,-0.060453,0.338667,0.363928,-0.004414,0.434124,0.284452,-0.02565,0.487836,0.229116,-0.048977,0.530007,0.180744,-0.06747,0.294044,0.281736,-0.013195,0.382222,0.162498,-0.029623,0.436435,0.090932,-0.051568,0.477722,0.033134,-0.068669,0.233425,0.231253,-0.028017,0.301239,0.103096,-0.046411,0.346365,0.019106,-0.070309,0.385526,-0.046893,-0.088613,0.157481,0.209596,-0.046731,0.177685,0.087575,-0.068373,0.193614,0.004119,-0.082693,0.211559,-0.067166,-0.092158
point,0.05105,0.573785,1e-06,0.158158,0.612586,-0.02946,0.279426,0.582071,-0.038866,0.369162,0.555528,-0.050035,0.437096,0.576658,-0.061229,0.337332,0.36499,-0.004711,0.43349,0.284017,-0.026005,0.488077,0.228691,-0.049011,0.531183,0.182165,-0.066915,0.2931,0.284084,-0.012219,0.380772,0.165184,-0.028609,0.43504,0.094078,-0.049952,0.476211,0.039653,-0.0665,0.234202,0.234634,-0.025861,0.29978,0.10575,-0.042556,0.34533,0.024698,-0.064126,0.385338,-0.037455,-0.08106,0.159037,0.211926,-0.043743,0.180574,0.092647,-0.063216,0.198778,0.01034,-0.076138,0.219543,-0.060849,-0.084851
point,0.053016,0.572449,1e-06,0.160711,0.611583,-0.02998,0.28423,0.580122,-0.038885,0.375269,0.553869,-0.049572,0.44231,0.577128,-0.060304,0.337302,0.363575,-0.004178,0.433213,0.283532,-0.025153,0.487436,0.227223,-0.047787,0.529727,0.180527,-0.065374,0.293638,0.284212,-0.011228,0.381816,0.166242,-0.027908,0.436789,0.094305,-0.049471,0.478195,0.039527,-0.065848,0.235291,0.235954,-0.024455,0.301635,0.107583,-0.041604,0.347108,0.026049,-0.063776,0.386699,-0.036459,-0.080811,0.160532,0.214241,-0.041898,0.180996,0.098174,-0.061559,0.198229,0.016019,-0.074938,0.217446,-0.054659,-0.083829
point,0.061127,0.621142,0.0,0.165156,0.660578,-0.024532,0.279019,0.624397,-0.032733,0.366197,0.595544,-0.043622,0.435724,0.615122,-0.055712,0.348025,0.411004,-0.008302,0.441756,0.323668,-0.03053,0.495871,0.266694,-0.053277,0.53944,0.21704,-0.072073,0.30377,0.32935,-0.020377,0.390832,0.204934,-0.03885,0.444505,0.130773,-0.06089,0.486079,0.070973,-0.078368,0.242916,0.280945,-0.037983,0.310161,0.142628,-0.059616,0.355412,0.051706,-0.085509,0.394622,-0.018682,-0.105275,0.166572,0.262039,-0.058875,0.181937,0.126159,-0.086075,0.195738,0.032702,-0.104886,0.212392,-0.04787,-0.117461
point,0.059097,0.624593,1e-06,0.163533,0.662958,-0.033043,0.279629,0.629271,-0.045773,0.368613,0.597779,-0.059653,0.440635,0.615499,-0.073792,0.346173,0.414824,-0.014872,0.440238,0.326296,-0.040249,0.494871,0.267666,-0.065031,0.539538,0.218092,-0.084729,0.30162,0.33211,-0.023335,0.389051,0.205692,-0.045009,0.443896,0.129026,-0.068934,0.48715,0.0683,-0.087325,0.241358,0.283429,-0.038039,0.307059,0.145353,-0.061552,0.353391,0.055154,-0.087813,0.395305,-0.015035,-0.107479,0.165381,0.263652,-0.056851,0.182381,0.129732,-0.084983,0.197152,0.036919,-0.104112,0.216158,-0.044157,-0.116733
point,0.059865,0.625848,1e-06,0.165545,0.660389,-0.031743,0.282795,0.625887,-0.044059,0.370701,0.598782,-0.057851,0.441291,0.618389,-0.072071,0.345831,0.416027,-0.014889,0.440429,0.327142,-0.039926,0.49475,0.267991,-0.064352,0.538746,0.217756,-0.083737,0.301212,0.332987,-0.023926,0.389512,0.206504,-0.045272,0.444555,0.129771,-0.068975,0.487494,0.069046,-0.087206,0.240785,0.284046,-0.038965,0.306757,0.145309,-0.061796,0.353203,0.055235,-0.087732,0.394626,-0.014806,-0.107288,0.164423,0.263629,-0.057985,0.181695,0.12989,-0.085255,0.196406,0.036914,-0.103661,0.214865,-0.044146,-0.115881
point,0.069815,0.637523,1e-06,0.181758,0.676825,-0.046434,0.291176,0.649041,-0.064778,0.377872,0.616484,-0.081975,0.453543,0.633401,-0.098953,0.361824,0.43458,-0.022045,0.458164,0.348105,-0.046513,0.514226,0.287627,-0.070805,0.558289,0.235653,-0.090333,0.315233,0.353507,-0.02474,0.403799,0.22691,-0.043157,0.460007,0.15131,-0.065048,0.502098,0.094271,-0.082799,0.250398,0.306986,-0.035503,0.31773,0.174751,-0.059386,0.361635,0.089986,-0.088537,0.400191,0.023868,-0.110747,0.17097,0.286821,-0.051639,0.184698,0.167527,-0.082811,0.194717,0.081001,-0.106145,0.209594,0.003175,-0.122093
point,0.067513,0.633784,1e-06,0.178432,0.677915,-0.053709,0.292136,0.64981,-0.074703,0.377618,0.615796,-0.092553,0.45336,0.634875,-0.109847,0.362181,0.438708,-0.031132,0.458343,0.351121,-0.057949,0.513368,0.288049,-0.084159,0.556203,0.232769,-0.105516,0.315306,0.356292,-0.03104,0.405474,0.23169,-0.053951,0.461346,0.152446,-0.079938,0.5025,0.090619,-0.100599,0.250354,0.307315,-0.03923,0.321257,0.176515,-0.066957,0.366519,0.089562,-0.099802,0.406694,0.020117,-0.124679,0.171334,0.283701,-0.052948,0.18669,0.164588,-0.087321,0.196127,0.078245,-0.11314,0.211735,0.000407,-0.131106
point,0.06871,0.63499,1e-06,0.177566,0.675513,-0.047869,0.291446,0.648168,-0.066975,0.377515,0.61655,-0.084057,0.452444,0.633986,-0.100964,0.360819,0.438131,-0.028883,0.457355,0.352351,-0.05564,0.512356,0.290374,-0.081153,0.555061,0.23571,-0.10182,0.31482,0.355751,-0.031823,0.406015,0.233956,-0.054806,0.462083,0.155268,-0.079908,0.503446,0.092965,-0.099764,0.250293,0.307422,-0.042401,0.322151,0.176416,-0.069733,0.367771,0.088824,-0.100786,0.408307,0.018508,-0.12433,0.170367,0.28452,-0.057982,0.18667,0.163484,-0.091676,0.197585,0.076183,-0.115846,0.214386,-0.001698,-0.132387
point,0.064354,0.637815,1e-06,0.170764,0.67732,-0.039088,0.289082,0.641907,-0.053799,0.378604,0.61014,-0.067602,0.4536,0.626425,-0.08075,0.359373,0.432892,-0.021337,0.455291,0.347622,-0.04636,0.509734,0.287105,-0.070441,0.551577,0.2342,-0.089581,0.314404,0.34948,-0.026155,0.406243,0.230672,-0.047317,0.462455,0.15618,-0.069648,0.504498,0.097146,-0.08686,0.252242,0.300228,-0.037569,0.323818,0.169331,-0.061287,0.370659,0.086393,-0.086181,0.411119,0.022117,-0.104857,0.173337,0.277755,-0.053399,0.192674,0.150592,-0.082052,0.208609,0.061101,-0.101008,0.229056,-0.01754,-0.113356
point,0.063097,0.639749,1e-06,0.170772,0.676686,-0.039739,0.288444,0.64099,-0.055106,0.377869,0.609274,-0.069831,0.453396,0.625547,-0.084066,0.360144,0.431355,-0.021102,0.45588,0.345281,-0.046921,0.510321,0.28438,-0.071912,0.55215,0.231147,-0.091747,0.314251,0.348871,-0.026364,0.405527,0.227024,-0.048295,0.462301,0.151887,-0.071669,0.50438,0.092966,-0.089815,0.251295,0.301204,-0.038467,0.322932,0.169658,-0.063304,0.369854,0.084788,-0.089839,0.410187,0.018963,-0.10969,0.17198,0.28022,-0.055089,0.190962,0.1529,-0.085243,0.206784,0.061144,-0.105881,0.227021,-0.02,-0.119485
point,0.062748,0.641435,1e-06,0.169796,0.677373,-0.037802,0.289071,0.641839,-0.052351,0.37917,0.610373,-0.066744,0.453979,0.625816,-0.080827,0.359691,0.431248,-0.019995,0.455735,0.345074,-0.04594,0.510052,0.284365,-0.070843,0.551895,0.23141,-0.090452,0.313732,0.348522,-0.026207,0.405437,0.226265,-0.04802,0.462092,0.151194,-0.071178,0.504497,0.092081,-0.089117,0.251022,0.300922,-0.039034,0.322906,0.168892,-0.063326,0.369782,0.083207,-0.089217,0.410057,0.017002,-0.108664,0.171474,0.280706,-0.056258,0.189931,0.152294,-0.085608,0.20568,0.060203,-0.105415,0.225424,-0.020704,-0.1184
point,0.066814,0.627321,1e-06,0.175328,0.662207,-0.035531,0.292105,0.627259,-0.047576,0.381357,0.599323,-0.0598,0.453967,0.619109,-0.071521,0.357859,0.42072,-0.014337,0.45244,0.339134,-0.035562,0.50547,0.280778,-0.057209,0.545384,0.229083,-0.074983,0.313122,0.33778,-0.01986,0.402162,0.220814,-0.037591,0.455482,0.144938,-0.058283,0.493625,0.084601,-0.075057,0.251245,0.288943,-0.031957,0.32078,0.161811,-0.053089,0.365265,0.079365,-0.078053,0.402502,0.014795,-0.09753,0.1733,0.267631,-0.048335,0.18696,0.144876,-0.075071,0.199724,0.055721,-0.094023,0.216709,-0.022858,-0.107039
point,0.066868,0.626316,1e-06,0.174291,0.661942,-0.040797,0.289897,0.62745,-0.055783,0.379469,0.59766,-0.070075,0.453788,0.61703,-0.083655,0.359474,0.422289,-0.018761,0.455357,0.339413,-0.041886,0.508301,0.278596,-0.065022,0.547726,0.224354,-0.083748,0.314016,0.339456,-0.0227,0.402511,0.220573,-0.041754,0.455993,0.144741,-0.063394,0.494353,0.084633,-0.08058,0.251056,0.290734,-0.033693,0.319709,0.163586,-0.055712,0.363575,0.080788,-0.08115,0.401037,0.015944,-0.100771,0.172091,0.26914,-0.049515,0.187259,0.148307,-0.077149,0.199728,0.060705,-0.096479,0.216801,-0.016588,-0.10951
point,0.067157,0.624286,1e-06,0.174401,0.661816,-0.043296,0.288593,0.627775,-0.059471,0.378107,0.597972,-0.07434,0.453135,0.616721,-0.088496,0.358979,0.422908,-0.022688,0.454984,0.340399,-0.046813,0.508368,0.279577,-0.070392,0.547817,0.224982,-0.089411,0.313755,0.339744,-0.02565,0.402552,0.221088,-0.045719,0.456079,0.144888,-0.067572,0.493672,0.084458,-0.084891,0.250703,0.290925,-0.035821,0.319909,0.164129,-0.059135,0.363943,0.081134,-0.085239,0.401146,0.01576,-0.105251,0.17207,0.269355,-0.050939,0.187391,0.14897,-0.080072,0.199802,0.061226,-0.100356,0.216837,-0.016377,-0.114009
point,0.07437,0.645052,1e-06,0.179348,0.674511,-0.030628,0.293426,0.638782,-0.042938,0.380208,0.608183,-0.057007,0.452666,0.626938,-0.071404,0.360317,0.428103,-0.012694,0.453359,0.343856,-0.037064,0.506792,0.287446,-0.061578,0.548784,0.236903,-0.081106,0.315158,0.34808,-0.022702,0.402498,0.227741,-0.043127,0.456508,0.15283,-0.066434,0.497325,0.091778,-0.084831,0.253414,0.30124,-0.038843,0.321739,0.170405,-0.061604,0.366666,0.081907,-0.087608,0.405788,0.011866,-0.107477,0.174513,0.281457,-0.05887,0.193138,0.152141,-0.086306,0.208418,0.060315,-0.105008,0.227538,-0.020082,-0.117596
point,0.073192,0.644179,1e-06,0.178078,0.676457,-0.03158,0.295051,0.640779,-0.043623,0.382004,0.610737,-0.05704,0.452992,0.627601,-0.0705,0.360694,0.429094,-0.012471,0.45425,0.344632,-0.036333,0.507927,0.288267,-0.060539,0.549789,0.238105,-0.07984,0.315376,0.347812,-0.021424,0.403609,0.227681,-0.041485,0.457554,0.153256,-0.064726,0.49774,0.093313,-0.083061,0.25379,0.299931,-0.036539,0.321929,0.16824,-0.058754,0.365851,0.080251,-0.084235,0.403269,0.011608,-0.103707,0.174591,0.279093,-0.055657,0.193407,0.14966,-0.082416,0.209284,0.057375,-0.100746,0.228737,-0.02335,-0.113149
point,0.072873,0.643977,1e-06,0.177828,0.676313,-0.032134,0.294473,0.640815,-0.044797,0.381715,0.610036,-0.058801,0.453038,0.627969,-0.072846,0.360291,0.428838,-0.013595,0.453571,0.34386,-0.037877,0.507006,0.287588,-0.06225,0.548874,0.237584,-0.081644,0.314815,0.34784,-0.022473,0.402929,0.228453,-0.042996,0.456948,0.154144,-0.066214,0.497544,0.093888,-0.084518,0.253214,0.300349,-0.03757,0.320988,0.169086,-0.060148,0.365192,0.081976,-0.085537,0.403145,0.013904,-0.10492,0.174349,0.279804,-0.056721,0.192164,0.149847,-0.083786,0.207286,0.057422,-0.102277,0.226226,-0.023509,-0.114784
